"sku","family","workbookDescription","duplicateCount","sourceUrl","pageStatus","productName","pageTitle","summary","fetchError"
"NHD-500-E-RX","NetworkHD","Lite 4K60Hz Decoder | 4K60Hz 4:4:4 | 1GbE | Dolby Vision & HDR | Video Wall | ARC | PoE | CEC | RS232 | Dante AV-A/AES67","1","https://www.wyrestorm.com/product/nhd-500-e-rx/",,"NHD-500-E-RX","","Lite 4K60Hz Decoder | 4K60Hz 4:4:4 | 1GbE | Dolby Vision & HDR | Video Wall | ARC | PoE | CEC | RS232 | Dante AV-A/AES67","The remote server returned an error: (429) Too Many Requests."
"NHD-500-E-TX","NetworkHD","Lite 4K60Hz Encoder | 4K60Hz 4:4:4 | 1GbE | Dolby Vision & HDR | Audio De-embed | ARC | PoE | IR | Dante AV-A/AES67","1","https://www.wyrestorm.com/product/nhd-500-e-tx/",,"NHD-500-E-TX","","Lite 4K60Hz Encoder | 4K60Hz 4:4:4 | 1GbE | Dolby Vision & HDR | Audio De-embed | ARC | PoE | IR | Dante AV-A/AES67","The remote server returned an error: (429) Too Many Requests."
"NHD-500-IW-TX V2","NetworkHD","4K60Hz 2-Gang In-Wall Encoder | 4K60Hz 4:4:4 | 1GbE | HDMI & USB-C Inputs | Dolby Vision & HDR | USB-C 60w PD | ARC | USB 2.0 | PoE | Dante AV-A/AES67","1","https://www.wyrestorm.com/product/nhd-500-iw-tx v2/",,"NHD-500-IW-TX V2","","4K60Hz 2-Gang In-Wall Encoder | 4K60Hz 4:4:4 | 1GbE | HDMI & USB-C Inputs | Dolby Vision & HDR | USB-C 60w PD | ARC | USB 2.0 | PoE | Dante AV-A/AES67","The remote server returned an error: (429) Too Many Requests."
"NHD-500-RX V2","NetworkHD","4K60Hz Decoder | 4K60Hz 4:4:4 | 1GbE | Dolby Vision & HDR | USB 2.0 | Video Wall | Audio De-embed | ARC | S/PDIF | Dual RJ45 | SFP | PoE+ | CEC | IR & RS232 Routing | Dante AV-A/AES67","1","https://www.wyrestorm.com/product/nhd-500-rx v2/",,"NHD-500-RX V2","","4K60Hz Decoder | 4K60Hz 4:4:4 | 1GbE | Dolby Vision & HDR | USB 2.0 | Video Wall | Audio De-embed | ARC | S/PDIF | Dual RJ45 | SFP | PoE+ | CEC | IR & RS232 Routing | Dante AV-A/AES67","The remote server returned an error: (429) Too Many Requests."
"NHD-500-TX V2","NetworkHD","4K60Hz Encoder | 4K60Hz 4:4:4 | 1GbE | HDMI Loop out | Dolby Vision & HDR | USB 2.0 | Audio De-embed | ARC | S/PDIF | Dual RJ45 | SFP  | PoE+ | IR & RS232 Routing | Dante AV-A/AES67","1","https://www.wyrestorm.com/product/nhd-500-tx v2/",,"NHD-500-TX V2","","4K60Hz Encoder | 4K60Hz 4:4:4 | 1GbE | HDMI Loop out | Dolby Vision & HDR | USB 2.0 | Audio De-embed | ARC | S/PDIF | Dual RJ45 | SFP  | PoE+ | IR & RS232 Routing | Dante AV-A/AES67","The remote server returned an error: (429) Too Many Requests."
"NHD-510-TX","NetworkHD","4K60Hz Encoder | 4K60Hz 4:4:4 | 1GbE | HDMI Loop out | Dolby Vision & HDR | HDMI&USB-C Input | USB-C 60w PD | USB 2.0 | Audio De-embed | ARC | Dual RJ45 | SFP | PoE+ | IR & RS232 Routing | Dante AV-A/AES67","1","https://www.wyrestorm.com/product/nhd-510-tx/",,"NHD-510-TX","","4K60Hz Encoder | 4K60Hz 4:4:4 | 1GbE | HDMI Loop out | Dolby Vision & HDR | HDMI&USB-C Input | USB-C 60w PD | USB 2.0 | Audio De-embed | ARC | Dual RJ45 | SFP | PoE+ | IR & RS232 Routing | Dante AV-A/AES67","The remote server returned an error: (429) Too Many Requests."
"NHD-600-E-RX","NetworkHD","4K60Hz SDVoE Decoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | IR & RS232","1","https://www.wyrestorm.com/product/nhd-600-e-rx/",,"NHD-600-E-RX","","4K60Hz SDVoE Decoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | IR & RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-600-E-TX","NetworkHD","4K60Hz SDVoE Encoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | IR & RS232","1","https://www.wyrestorm.com/product/nhd-600-e-tx/",,"NHD-600-E-TX","","4K60Hz SDVoE Encoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | IR & RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-600-TRX","NetworkHD","4K60Hz SDVoE Transceiver | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | Video Wall | Multiview | PoE+ | Ethernet Passthrough | Audio De-embed | USB HID | CEC | IR & RS232","1","https://www.wyrestorm.com/product/nhd-600-trx/",,"NHD-600-TRX","","4K60Hz SDVoE Transceiver | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | Video Wall | Multiview | PoE+ | Ethernet Passthrough | Audio De-embed | USB HID | CEC | IR & RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-600-TRXF","NetworkHD","4K60Hz SDVoE Fiber Transceiver | 4K60Hz 4:4:4 | 10G SFP+ | Dolby Vision & HDR | Video Wall | Multiview | Ethernet Passthrough | Audio De-embed | USB 2.0 | CEC | IR&RS232","1","https://www.wyrestorm.com/product/nhd-600-trxf/",,"NHD-600-TRXF","","4K60Hz SDVoE Fiber Transceiver | 4K60Hz 4:4:4 | 10G SFP+ | Dolby Vision & HDR | Video Wall | Multiview | Ethernet Passthrough | Audio De-embed | USB 2.0 | CEC | IR&RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-610-RX","NetworkHD","4K60Hz SDVoE Decoder | 4K60Hz 4:4:4 | 10G RJ45| Dolby Vision & HDR | Video Wall | Multiview | PoE+ | Ethernet Passthrough | Audio De-embed | USB 2.0 | CEC | IR&RS232","1","https://www.wyrestorm.com/product/nhd-610-rx/",,"NHD-610-RX","","4K60Hz SDVoE Decoder | 4K60Hz 4:4:4 | 10G RJ45| Dolby Vision & HDR | Video Wall | Multiview | PoE+ | Ethernet Passthrough | Audio De-embed | USB 2.0 | CEC | IR&RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-610-TX","NetworkHD","4K60Hz SDVoE Encoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | Dante/AES67 | USB 2.0 | IR&RS232","1","https://www.wyrestorm.com/product/nhd-610-tx/",,"NHD-610-TX","","4K60Hz SDVoE Encoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | Dante/AES67 | USB 2.0 | IR&RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-610-TX V2","NetworkHD","4K60Hz SDVoE Encoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | Dante/AES67 | USB HID | IR&RS232","1","https://www.wyrestorm.com/product/nhd-610-tx v2/",,"NHD-610-TX V2","","4K60Hz SDVoE Encoder | 4K60Hz 4:4:4 | 10G RJ45 | Dolby Vision & HDR | PoE+ | Ethernet Passthrough | Audio De-embed | Dante/AES67 | USB HID | IR&RS232","The remote server returned an error: (429) Too Many Requests."
"NHD-CTL-PRO V2","NetworkHD","Mandatory (pone per Network) NHD Pro Controller for NetworkHD Series | PoE | Dual NIC Network Isolation | Advanced Setup Interface & Wizard","1","https://www.wyrestorm.com/product/nhd-ctl-pro v2/",,"NHD-CTL-PRO V2","","Mandatory (pone per Network) NHD Pro Controller for NetworkHD Series | PoE | Dual NIC Network Isolation | Advanced Setup Interface & Wizard","The remote server returned an error: (429) Too Many Requests."
"NHD-RACK-1U","NetworkHD","1U/2 Slot Rack Mount for NetworkHD 110/120/500/600/CTL","1","https://www.wyrestorm.com/product/nhd-rack-1u/",,"NHD-RACK-1U","","1U/2 Slot Rack Mount for NetworkHD 110/120/500/600/CTL","The remote server returned an error: (429) Too Many Requests."
"NHD-USB-TRX","NetworkHD","USB 2.0 over IP Transceiver | 1GbE | USB-A & USB-B Ports | SFP | PoE+ | USB Hub","1","https://www.wyrestorm.com/product/nhd-usb-trx/",,"NHD-USB-TRX","","USB 2.0 over IP Transceiver | 1GbE | USB-A & USB-B Ports | SFP | PoE+ | USB Hub","The remote server returned an error: (429) Too Many Requests."
"PRESENTATION SWITCHER - WYRESTORM","Unclassified","","1","https://www.wyrestorm.com/product/presentation switcher - wyrestorm/",,"PRESENTATION SWITCHER - WYRESTORM","","","The remote server returned an error: (429) Too Many Requests."
"RX3-100","Unclassified","5K60Hz HDBaseT 3.0 Receiver | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | PoH | USB2.0 | CEC | RS232 passthrough | audio De-embed (4K: 100m/328ft) [For SW-120-TX3 & MX-1007-HYB]","2","https://www.wyrestorm.com/product/rx3-100/",,"RX3-100","","5K60Hz HDBaseT 3.0 Receiver | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | PoH | USB2.0 | CEC | RS232 passthrough | audio De-embed (4K: 100m/328ft) [For SW-120-TX3 & MX-1007-HYB]","The remote server returned an error: (429) Too Many Requests."
"RX-35-POH","Unclassified","4K60Hz HDBaseT Receiver | 4K60Hz 4:2:0 | PoH | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For TX-35-IW]","1","https://www.wyrestorm.com/product/rx-35-poh/",,"RX-35-POH","","4K60Hz HDBaseT Receiver | 4K60Hz 4:2:0 | PoH | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For TX-35-IW]","The remote server returned an error: (429) Too Many Requests."
"RX-500","Unclassified","4K60Hz HDBaseT 2.0 Receiver | 4K60Hz 4:2:0 | PoH | USB 2.0 | Audio De-embed | RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For APO/SW Products]","4","https://www.wyrestorm.com/product/rx-500/",,"RX-500","","4K60Hz HDBaseT 2.0 Receiver | 4K60Hz 4:2:0 | PoH | USB 2.0 | Audio De-embed | RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For APO/SW Products]","The remote server returned an error: (429) Too Many Requests."
"RX-700","Unclassified","4K60Hz HDBaseT Receiver  | 4K60Hz 4:2:0 | PoH | USB 2.0 | DSC | Audio De-embed | RS232 & IR Passthrough (4K: 100m/328ft) [For SW-130-TX]","1","https://www.wyrestorm.com/product/rx-700/",,"RX-700","","4K60Hz HDBaseT Receiver  | 4K60Hz 4:2:0 | PoH | USB 2.0 | DSC | Audio De-embed | RS232 & IR Passthrough (4K: 100m/328ft) [For SW-130-TX]","The remote server returned an error: (429) Too Many Requests."
"RX-70-4K","Unclassified","4K60Hz HDBaseT Receiver | 4K60Hz 4:2:0 | PoH | Ethernet, IR & RS232 Passthrough (4K: 70m/230ft, 1080p: 100m/328ft) [For MX-1616-SCL]","1","https://www.wyrestorm.com/product/rx-70-4k/",,"RX-70-4K","","4K60Hz HDBaseT Receiver | 4K60Hz 4:2:0 | PoH | Ethernet, IR & RS232 Passthrough (4K: 70m/230ft, 1080p: 100m/328ft) [For MX-1616-SCL]","The remote server returned an error: (429) Too Many Requests."
"RX-70-4K-SCL","Unclassified","4K60Hz HDBaseT Scaling Receiver | 4K60Hz 4:2:0 | PoH | Ethernet, IR & RS232 Passthrough |ARC (4K: 70m/230ft, 1080p: 100m/328ft)","1","https://www.wyrestorm.com/product/rx-70-4k-scl/",,"RX-70-4K-SCL","","4K60Hz HDBaseT Scaling Receiver | 4K60Hz 4:2:0 | PoH | Ethernet, IR & RS232 Passthrough |ARC (4K: 70m/230ft, 1080p: 100m/328ft)","The remote server returned an error: (429) Too Many Requests."
"RXF-300-4K","Unclassified","4K60Hz Fiber Receiver | 4K60Hz 4:4:4 | IR & RS232 Passthrough (4K:300m/984ft) [For H2XC]","1","https://www.wyrestorm.com/product/rxf-300-4k/",,"RXF-300-4K","","4K60Hz Fiber Receiver | 4K60Hz 4:4:4 | IR & RS232 Passthrough (4K:300m/984ft) [For H2XC]","The remote server returned an error: (429) Too Many Requests."
"RXV-35-4K","Unclassified","4K60Hz HDBaseT Receiver | 4K60Hz 4:4:4 | PoH | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For MXV]","1","https://www.wyrestorm.com/product/rxv-35-4k/",,"RXV-35-4K","","4K60Hz HDBaseT Receiver | 4K60Hz 4:4:4 | PoH | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For MXV]","The remote server returned an error: (429) Too Many Requests."
"RXV-35-SCL","Unclassified","4K60Hz HDBaseT Scaling Receiver | 4K60Hz 4:4:4 | PoH | Audio De-embed | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For MXV]","1","https://www.wyrestorm.com/product/rxv-35-scl/",,"RXV-35-SCL","","4K60Hz HDBaseT Scaling Receiver | 4K60Hz 4:4:4 | PoH | Audio De-embed | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft) [For MXV]","The remote server returned an error: (429) Too Many Requests."
"RXV-70-4K-G2","Unclassified","4K60Hz HDBaseT Receiver | 4K60Hz 4:4:4 | PoH | IR & RS232 Passthrough (4K: 70m/230ft, 1080p: 100m/328ft) [For MXV-70]","1","https://www.wyrestorm.com/product/rxv-70-4k-g2/",,"RXV-70-4K-G2","","4K60Hz HDBaseT Receiver | 4K60Hz 4:4:4 | PoH | IR & RS232 Passthrough (4K: 70m/230ft, 1080p: 100m/328ft) [For MXV-70]","The remote server returned an error: (429) Too Many Requests."
"RXV-70-G2-SCL","Unclassified","4K60Hz HDBaseT Scaling Receiver | 4K60Hz 4:4:4 | PoH | Audio De-embed | IR & RS232 Passthrough (4K: 70m/230ft, 1080p: 100m/328ft) [For MXV-70]","1","https://www.wyrestorm.com/product/rxv-70-g2-scl/",,"RXV-70-G2-SCL","","4K60Hz HDBaseT Scaling Receiver | 4K60Hz 4:4:4 | PoH | Audio De-embed | IR & RS232 Passthrough (4K: 70m/230ft, 1080p: 100m/328ft) [For MXV-70]","The remote server returned an error: (429) Too Many Requests."
"SP-0104-H2","Unclassified","4K60Hz 1x4 HDMI Splitter | 4K60Hz 4:4:4 | Dolby Vision & HDR | EDID Management","1","https://www.wyrestorm.com/product/sp-0104-h2/",,"SP-0104-H2","","4K60Hz 1x4 HDMI Splitter | 4K60Hz 4:4:4 | Dolby Vision & HDR | EDID Management","The remote server returned an error: (429) Too Many Requests."
"SP-0108-SCL","Unclassified","4K60Hz 1x8 HDMI Splitter | 4K60Hz 4:4:4 | Dolby Vision & HDR | EDID Management | Down-Scaling | Audio De-embed","1","https://www.wyrestorm.com/product/sp-0108-scl/",,"SP-0108-SCL","","4K60Hz 1x8 HDMI Splitter | 4K60Hz 4:4:4 | Dolby Vision & HDR | EDID Management | Down-Scaling | Audio De-embed","The remote server returned an error: (429) Too Many Requests."
"SW-0204-VW","Switching / Processing","5K30Hz 4-Output Video Wall | 5K30Hz 4:4:4 | 4K60Hz 4:4:4 | 1x4, 2x2 layout | Ultra-wide resolution support  | WEB GUI and RS232 control","1","https://www.wyrestorm.com/product/sw-0204-vw/",,"SW-0204-VW","","5K30Hz 4-Output Video Wall | 5K30Hz 4:4:4 | 4K60Hz 4:4:4 | 1x4, 2x2 layout | Ultra-wide resolution support  | WEB GUI and RS232 control","The remote server returned an error: (429) Too Many Requests."
"SW-0206-VW","Switching / Processing","5K30Hz 6-Output Video Wall | 5K30Hz 4:4:4 | 4K60Hz 4:4:4 | Cascading up to 6 devices | Multi-fast layout and customized layout |Ultra-wide resolution support  | WEB GUI and RS232 control","1","https://www.wyrestorm.com/product/sw-0206-vw/",,"SW-0206-VW","","5K30Hz 6-Output Video Wall | 5K30Hz 4:4:4 | 4K60Hz 4:4:4 | Cascading up to 6 devices | Multi-fast layout and customized layout |Ultra-wide resolution support  | WEB GUI and RS232 control","The remote server returned an error: (429) Too Many Requests."
"SW-120-TX3","Switching / Processing","5K60Hz (HDMI) HDBaseT 3.0 Transmitter | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB-C input | PoH | USB2.0 | RS232 passthrough (4K: 100m/328ft) [For RX3-100 & MX-1007-HYB]","2","https://www.wyrestorm.com/product/sw-120-tx3/",,"SW-120-TX3","","5K60Hz (HDMI) HDBaseT 3.0 Transmitter | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB-C input | PoH | USB2.0 | RS232 passthrough (4K: 100m/328ft) [For RX3-100 & MX-1007-HYB]","The remote server returned an error: (429) Too Many Requests."
"SW-120-TX3-UK","Switching / Processing","5K60Hz (HDMI) HDBaseT 3.0 2-Gang In-Wall Transmitter | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB-C input | PoH | USB2.0 | RS232 passthrough (4K: 100m/328ft) [For RX3-100 & MX-1007-HYB]","2","https://www.wyrestorm.com/product/sw-120-tx3-uk/",,"SW-120-TX3-UK","","5K60Hz (HDMI) HDBaseT 3.0 2-Gang In-Wall Transmitter | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB-C input | PoH | USB2.0 | RS232 passthrough (4K: 100m/328ft) [For RX3-100 & MX-1007-HYB]","The remote server returned an error: (429) Too Many Requests."
"SW-130-TX-UK","Switching / Processing","3-Input 4K60Hz In-wall HDBaseT Switcher | 4K60Hz 4:2:0 | 2 HDMI + USB-C | CEC  | 2-Gang (4K: 100m/328ft)","1","https://www.wyrestorm.com/product/sw-130-tx-uk/",,"SW-130-TX-UK","","3-Input 4K60Hz In-wall HDBaseT Switcher | 4K60Hz 4:2:0 | 2 HDMI + USB-C | CEC  | 2-Gang (4K: 100m/328ft)","The remote server returned an error: (429) Too Many Requests."
"SW-220-TX-W","Switching / Processing","Synergy 2-Input 4K30Hz Switcher | 4K30Hz 4:4:4 | USB 3.0 | Airplay & Miracast | Multiview | Supports APO-DG1 Dongle","1","https://www.wyrestorm.com/product/sw-220-tx-w/",,"SW-220-TX-W","","Synergy 2-Input 4K30Hz Switcher | 4K30Hz 4:4:4 | USB 3.0 | Airplay & Miracast | Multiview | Supports APO-DG1 Dongle","The remote server returned an error: (429) Too Many Requests."
"SW-510-TX","Switching / Processing","Synergy 4-input 4K60Hz HDBaseT  Switcher | 4K60Hz 4:2:0 | USB 2.0 | Ethernet Passthrough | IR, CEC & RS232 Passthrough (4K: 100m/328ft)","1","https://www.wyrestorm.com/product/sw-510-tx/",,"SW-510-TX","","Synergy 4-input 4K60Hz HDBaseT  Switcher | 4K60Hz 4:2:0 | USB 2.0 | Ethernet Passthrough | IR, CEC & RS232 Passthrough (4K: 100m/328ft)","The remote server returned an error: (429) Too Many Requests."
"SW-515-RX","Switching / Processing","Synergy 3-input 4K60Hz HDBaseT Switching Receiver | 4K60Hz 4:2:0 | USB 2.0 | Ethernet Passthrough | Relays | IR, CEC & RS232 Passthrough (4K: 100m/328ft)","1","https://www.wyrestorm.com/product/sw-515-rx/",,"SW-515-RX","","Synergy 3-input 4K60Hz HDBaseT Switching Receiver | 4K60Hz 4:2:0 | USB 2.0 | Ethernet Passthrough | Relays | IR, CEC & RS232 Passthrough (4K: 100m/328ft)","The remote server returned an error: (429) Too Many Requests."
"SW-620-TX-W","Switching / Processing","Synergy 2-Input 4K60Hz Presentation Switcher | 4K60Hz 4:4:4 | USB-C MST 100W PD | USB-C & USB-B Ethernet | 2 HDMI Matrix Outputs | USB 3.0 | Multiview | Airplay & Miracast | Wireless Presentation & Conference (work with APO-DG2 & APO-DG2-PRO)","1","https://www.wyrestorm.com/product/sw-620-tx-w/",,"SW-620-TX-W","","Synergy 2-Input 4K60Hz Presentation Switcher | 4K60Hz 4:4:4 | USB-C MST 100W PD | USB-C & USB-B Ethernet | 2 HDMI Matrix Outputs | USB 3.0 | Multiview | Airplay & Miracast | Wireless Presentation & Conference (work with APO-DG2 & APO-DG2-PRO)","The remote server returned an error: (429) Too Many Requests."
"SW-640L-TX-W","Switching / Processing","Synergy 4-Input 4K60Hz Presentation Switcher | 4K60Hz 4:4:4 | USB-C MST 60W PD | USB-C Ethernet | 2 HDMI Matrix Outputs | USB 3.0 | Multiview | Airplay & Miracast | Wireless Presentation & Conference  (work with APO-DG2 & APO-DG2-PRO)","1","https://www.wyrestorm.com/product/sw-640l-tx-w/",,"SW-640L-TX-W","","Synergy 4-Input 4K60Hz Presentation Switcher | 4K60Hz 4:4:4 | USB-C MST 60W PD | USB-C Ethernet | 2 HDMI Matrix Outputs | USB 3.0 | Multiview | Airplay & Miracast | Wireless Presentation & Conference  (work with APO-DG2 & APO-DG2-PRO)","The remote server returned an error: (429) Too Many Requests."
"SWX-100-HDBT3","Unclassified","5K60Hz HDBaseT 3.0 Transmitter and Receiver Kit | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB C | PoH | USB2.0 | RS232 Passthrough| (4K: 100m/328ft)| Contains: (SW-120-TX3,RX3-100)","1","https://www.wyrestorm.com/product/swx-100-hdbt3/",,"SWX-100-HDBT3","","5K60Hz HDBaseT 3.0 Transmitter and Receiver Kit | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB C | PoH | USB2.0 | RS232 Passthrough| (4K: 100m/328ft)| Contains: (SW-120-TX3,RX3-100)","The remote server returned an error: (429) Too Many Requests."
"SWX-100-IW-UK","Unclassified","5K60Hz HDBaseT 3.0 2-Gang UK Style In-Wall Transmitter and Receiver Kit | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB-C input | PoH | USB2.0 | RS232 passthrough (4K: 100m/328ft)| Contains: (SW-120-TX3-UK,RX3-100)","1","https://www.wyrestorm.com/product/swx-100-iw-uk/",,"SWX-100-IW-UK","","5K60Hz HDBaseT 3.0 2-Gang UK Style In-Wall Transmitter and Receiver Kit | 5K60Hz 4:2:0 | 4K60Hz 4:4:4 | HDMI & USB-C input | PoH | USB2.0 | RS232 passthrough (4K: 100m/328ft)| Contains: (SW-120-TX3-UK,RX3-100)","The remote server returned an error: (429) Too Many Requests."
"SYN-CTL-HUB","Unclassified","Ethernet Protocol Converter for the SYN-TOUCH10 | RS232 | Relay | IR","1","https://www.wyrestorm.com/product/syn-ctl-hub/",,"SYN-CTL-HUB","","Ethernet Protocol Converter for the SYN-TOUCH10 | RS232 | Relay | IR","The remote server returned an error: (429) Too Many Requests."
"SYN-KEY10","Unclassified","Synergy 10-button Keypad Controller | Only comes with US back box","1","https://www.wyrestorm.com/product/syn-key10/",,"SYN-KEY10","","Synergy 10-button Keypad Controller | Only comes with US back box","The remote server returned an error: (429) Too Many Requests."
"SYN-TOUCH10 V2","Unclassified","Synergy 10.1” All-In-One Touchpad IP Controller | PoE+ | Table Top Stand & Wall-Mount (US/UK/EU Compatible)","1","https://www.wyrestorm.com/product/syn-touch10 v2/",,"SYN-TOUCH10 V2","","Synergy 10.1” All-In-One Touchpad IP Controller | PoE+ | Table Top Stand & Wall-Mount (US/UK/EU Compatible)","The remote server returned an error: (429) Too Many Requests."
"TX-35-IW","Unclassified","4K60Hz HDBaseT Single Gang In-Wall Transmitter | 4K60Hz 4:2:0 | PoH | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft)","1","https://www.wyrestorm.com/product/tx-35-iw/",,"TX-35-IW","","4K60Hz HDBaseT Single Gang In-Wall Transmitter | 4K60Hz 4:2:0 | PoH | IR & RS232 Passthrough (4K: 35m/115ft, 1080p: 70m/230ft)","The remote server returned an error: (429) Too Many Requests."
"TX-35-IWC-KVM","Unclassified","4K60Hz USB C Single Gang In-Wall HDBT 2.0 Transmitter | 4K60Hz 4:2:0 |  DP Alt Mode (4-Lane) | HDCP 2.2 | 35m/115ft 4K 60 4:2:0 | PoH | RS232 | USB 2.0","2","https://www.wyrestorm.com/product/tx-35-iwc-kvm/",,"TX-35-IWC-KVM","","4K60Hz USB C Single Gang In-Wall HDBT 2.0 Transmitter | 4K60Hz 4:2:0 |  DP Alt Mode (4-Lane) | HDCP 2.2 | 35m/115ft 4K 60 4:2:0 | PoH | RS232 | USB 2.0","The remote server returned an error: (429) Too Many Requests."
"TX-35-IW-KVM","Unclassified","4K60Hz HDMI & USB Single Gange In-Wall HDBT 2.0 Transmitter | 4K60Hz 4:2:0 | HDMI 1.4 | HDCP 2.2 | 35m/115ft 4K 60 4:2:0","1","https://www.wyrestorm.com/product/tx-35-iw-kvm/",,"TX-35-IW-KVM","","4K60Hz HDMI & USB Single Gange In-Wall HDBT 2.0 Transmitter | 4K60Hz 4:2:0 | HDMI 1.4 | HDCP 2.2 | 35m/115ft 4K 60 4:2:0","The remote server returned an error: (429) Too Many Requests."
"TX-SCL-HDBT","Unclassified","4K60H HDBaseT Scaling  Output Card for MX-1616-SCL | 4K60Hz 4:2:0 | HDR | PoH | Audio De-Embed (4K: 100m/328ft)","1","https://www.wyrestorm.com/product/tx-scl-hdbt/",,"TX-SCL-HDBT","","4K60H HDBaseT Scaling  Output Card for MX-1616-SCL | 4K60Hz 4:2:0 | HDR | PoH | Audio De-Embed (4K: 100m/328ft)","The remote server returned an error: (429) Too Many Requests."
"TX-SCL-HDMI","Unclassified","4K60Hz HDMI Scaling Output Card for MX-1616-SCL | 4K60Hz 4:4:4 | HDR | Audio De-embed","1","https://www.wyrestorm.com/product/tx-scl-hdmi/",,"TX-SCL-HDMI","","4K60Hz HDMI Scaling Output Card for MX-1616-SCL | 4K60Hz 4:4:4 | HDR | Audio De-embed","The remote server returned an error: (429) Too Many Requests."
"UNIFIED COMMUNICATION - WYRESTORM","Unclassified","","1","https://www.wyrestorm.com/product/unified communication - wyrestorm/",,"UNIFIED COMMUNICATION - WYRESTORM","","","The remote server returned an error: (429) Too Many Requests."
"USB EXTENDER - WYRESTORM","Unclassified","KVM Extender - WyreStorm","1","https://www.wyrestorm.com/product/usb extender - wyrestorm/",,"USB EXTENDER - WYRESTORM","","KVM Extender - WyreStorm","The remote server returned an error: (429) Too Many Requests."
"USB-C CABLES - WYRESTORM","Unclassified","","1","https://www.wyrestorm.com/product/usb-c cables - wyrestorm/",,"USB-C CABLES - WYRESTORM","","","The remote server returned an error: (429) Too Many Requests."
"VIDEO PROCESSOR - WYRESTORM","Unclassified","","1","https://www.wyrestorm.com/product/video processor - wyrestorm/",,"VIDEO PROCESSOR - WYRESTORM","","","The remote server returned an error: (429) Too Many Requests."
